player_id,player_name,gender_symbol,gender,flag,homepage_rank,homepage_elo,profile_url
314,Kurahashi Masayuki,♂,male,jp,320,3138,https://www.goratings.org/en/players/314.html
1969,Heo Seohyun,♀,female,kr,321,3137,https://www.goratings.org/en/players/1969.html
1542,Takashima Yugo,♂,male,jp,322,3136,https://www.goratings.org/en/players/1542.html
2256,Choi Minseo,♂,male,kr,323,3136,https://www.goratings.org/en/players/2256.html
2281,Tanaka Yuki,♂,male,jp,324,3135,https://www.goratings.org/en/players/2281.html
25,Liu Xiaoguang,♂,male,cn,325,3134,https://www.goratings.org/en/players/25.html
2247,Kondo Toshiki,♂,male,jp,326,3133,https://www.goratings.org/en/players/2247.html
2510,Chen Bo-Shao,♂,male,jp,327,3131,https://www.goratings.org/en/players/2510.html
2378,Im Sanggyu,♂,male,kr,328,3130,https://www.goratings.org/en/players/2378.html
1300,Kang Byeongkwon,♂,male,kr,329,3130,https://www.goratings.org/en/players/1300.html
782,Ohashi Hirofumi,♂,male,jp,330,3129,https://www.goratings.org/en/players/782.html
1528,Sotoyanagi Sebun,♂,male,jp,331,3129,https://www.goratings.org/en/players/1528.html
1010,Li Yi Hsiu,♂,male,jp,332,3129,https://www.goratings.org/en/players/1010.html
202,Imamura Toshiya,♂,male,jp,333,3128,https://www.goratings.org/en/players/202.html
816,Lin Tzu Yuan,♂,male,jp,334,3127,https://www.goratings.org/en/players/816.html
766,Kono Mitsuki,♂,male,jp,335,3125,https://www.goratings.org/en/players/766.html
2506,Sun Yige,♂,male,cn,336,3123,https://www.goratings.org/en/players/2506.html
792,Mitani Tetsuya,♂,male,jp,337,3123,https://www.goratings.org/en/players/792.html
1147,Ito Masashi,♂,male,jp,338,3123,https://www.goratings.org/en/players/1147.html
1353,Takeuchi Kousuke,♂,male,jp,339,3122,https://www.goratings.org/en/players/1353.html
236,Nakaonoda Tomomi,♂,male,jp,340,3122,https://www.goratings.org/en/players/236.html
2130,Oh Byeongwoo,♂,male,kr,341,3120,https://www.goratings.org/en/players/2130.html
2494,Huang Siyuan,♂,male,cn,342,3118,https://www.goratings.org/en/players/2494.html
115,Rui Naiwei,♀,female,cn,343,3118,https://www.goratings.org/en/players/115.html
194,Kim Soo Joon,♂,male,jp,344,3116,https://www.goratings.org/en/players/194.html
335,Ogata Masaki,♂,male,jp,345,3113,https://www.goratings.org/en/players/335.html
95,Cho Sun Jin,♂,male,jp,346,3111,https://www.goratings.org/en/players/95.html
10000938,Lee Seungjoon,♂,male,kr,347,3110,https://www.goratings.org/en/players/kba_10000938.html
1310,Gao Xing,♀,female,cn,348,3110,https://www.goratings.org/en/players/1310.html
1345,Onishi Kenya,♂,male,jp,349,3108,https://www.goratings.org/en/players/1345.html
1536,Hara Masakazu,♂,male,jp,350,3106,https://www.goratings.org/en/players/1536.html
2297,Takeshita Ryoya,♂,male,jp,351,3105,https://www.goratings.org/en/players/2297.html
1227,Numadate Sakiya,♂,male,jp,352,3104,https://www.goratings.org/en/players/1227.html
2228,Jeong Yujin,♀,female,kr,353,3104,https://www.goratings.org/en/players/2228.html
113,Zhang Dongyue,♂,male,cn,354,3104,https://www.goratings.org/en/players/113.html
2304,Kim Minseo,♀,female,kr,355,3103,https://www.goratings.org/en/players/2304.html
316,Su Yaoguo,♂,male,jp,356,3103,https://www.goratings.org/en/players/316.html
1321,Yao Zhi Teng,♂,male,jp,357,3103,https://www.goratings.org/en/players/1321.html
999,Ohashi Naruya,♂,male,jp,358,3102,https://www.goratings.org/en/players/999.html
65,Yamada Kimio,♂,male,jp,359,3100,https://www.goratings.org/en/players/65.html
1717,Ryan Li,♂,male,na,360,3100,https://www.goratings.org/en/players/1717.html
150,Cao Dayuan,♂,male,cn,361,3099,https://www.goratings.org/en/players/150.html
2153,Li Xiaoxi (s),♀,female,cn,362,3097,https://www.goratings.org/en/players/2153.html
1465,Abe Yoshiki,♂,male,jp,363,3097,https://www.goratings.org/en/players/1465.html
994,Mukai Chiaki,♀,female,jp,364,3096,https://www.goratings.org/en/players/994.html
2369,Miyatani Fuga,♂,male,jp,365,3096,https://www.goratings.org/en/players/2369.html
2229,Kim Sangyun,♂,male,kr,366,3095,https://www.goratings.org/en/players/2229.html
2557,Tanaka Kentaro,♂,male,jp,367,3094,https://www.goratings.org/en/players/2557.html
1180,Chen Yiming,♀,female,cn,368,3093,https://www.goratings.org/en/players/1180.html
992,Uchida Shuhei,♂,male,jp,369,3092,https://www.goratings.org/en/players/992.html
237,Nakano Yasuhiro,♂,male,jp,370,3092,https://www.goratings.org/en/players/237.html
1996,Chang Fukang,♂,male,jp,371,3091,https://www.goratings.org/en/players/1996.html
355,Iguchi Toyohide,♂,male,jp,372,3091,https://www.goratings.org/en/players/355.html
1157,Obuchi Kotaro,♂,male,jp,373,3089,https://www.goratings.org/en/players/1157.html
52,Komatsu Hideki,♂,male,jp,374,3089,https://www.goratings.org/en/players/52.html
1004,Ha Youngil,♂,male,jp,375,3087,https://www.goratings.org/en/players/1004.html
1344,Kazama Jun,♂,male,jp,376,3087,https://www.goratings.org/en/players/1344.html
536,Lee Jungwoo,♂,male,kr,377,3084,https://www.goratings.org/en/players/536.html
772,Nakane Naoyuki,♂,male,jp,378,3084,https://www.goratings.org/en/players/772.html
795,Kono Takashi,♂,male,jp,379,3083,https://www.goratings.org/en/players/795.html
6,Lee Seongjae,♂,male,kr,380,3082,https://www.goratings.org/en/players/6.html
000546,Kunimatsu So,♂,male,jp,381,3079,https://www.goratings.org/en/players/nihon_kiin_000546.html
2374,Konishi Yoshiakira,♂,male,jp,382,3079,https://www.goratings.org/en/players/2374.html
116,Pan Shan Chi,♂,male,jp,383,3078,https://www.goratings.org/en/players/116.html
201,Kim Seungjun,♂,male,kr,384,3078,https://www.goratings.org/en/players/201.html
2571,Cheon Yujin,♀,female,kr,385,3077,https://www.goratings.org/en/players/2571.html
1389,Pan Yang,♀,female,cn,386,3077,https://www.goratings.org/en/players/1389.html
960,Hsieh Yi Min,♀,female,jp,387,3077,https://www.goratings.org/en/players/960.html
1933,Okawa Takuya,♂,male,jp,388,3076,https://www.goratings.org/en/players/1933.html
2363,Kawahara Yu,♂,male,jp,389,3075,https://www.goratings.org/en/players/2363.html
1812,Cho Seungah,♀,female,kr,390,3075,https://www.goratings.org/en/players/1812.html
1788,Zhang Junzhe,♂,male,cn,391,3074,https://www.goratings.org/en/players/1788.html
51,Kobayashi Satoru,♂,male,jp,392,3072,https://www.goratings.org/en/players/51.html
2285,Ding Kewen,♀,female,cn,393,3071,https://www.goratings.org/en/players/2285.html
149,Cho Hunhyun,♂,male,kr,394,3070,https://www.goratings.org/en/players/149.html
1317,Kunisawa Hiroto,♂,male,jp,395,3070,https://www.goratings.org/en/players/1317.html
364,Zhou Kui,♂,male,cn,396,3070,https://www.goratings.org/en/players/364.html
49,Seo Bongsoo,♂,male,kr,397,3067,https://www.goratings.org/en/players/49.html
86,Yang Shihai,♂,male,cn,398,3066,https://www.goratings.org/en/players/86.html
2490,Yang Jongchan,♂,male,kr,399,3064,https://www.goratings.org/en/players/2490.html
676,Kim Hyemin,♀,female,kr,400,3064,https://www.goratings.org/en/players/676.html
2351,Yoda Ozora,♂,male,jp,401,3064,https://www.goratings.org/en/players/2351.html
2316,Feng Yunjia,♀,female,cn,402,3064,https://www.goratings.org/en/players/2316.html
1483,Michael Chen,♂,male,na,403,3063,https://www.goratings.org/en/players/1483.html
1164,Li Xiaoxi (b),♀,female,cn,404,3062,https://www.goratings.org/en/players/1164.html
287,Kato Atsushi,♂,male,jp,405,3062,https://www.goratings.org/en/players/287.html
275,Yukawa Mitsuhisa,♂,male,jp,406,3061,https://www.goratings.org/en/players/275.html
000532,Kasahara Yuki,♂,male,jp,407,3061,https://www.goratings.org/en/players/nihon_kiin_000532.html
10001185,Lim Kyeongchan,♂,male,kr,408,3059,https://www.goratings.org/en/players/kba_10001185.html
2601,Xu Yuhao,♂,male,cn,409,3059,https://www.goratings.org/en/players/2601.html
1189,Inaba Takahiro,♂,male,jp,410,3059,https://www.goratings.org/en/players/1189.html
289,Kiyonari Tetsuya,♂,male,jp,411,3058,https://www.goratings.org/en/players/289.html
197,Kim Yeonghwan,♂,male,kr,412,3058,https://www.goratings.org/en/players/197.html
2499,Li Chongde,♂,male,cn,413,3057,https://www.goratings.org/en/players/2499.html
1712,Kim Dayoung,♀,female,kr,414,3056,https://www.goratings.org/en/players/1712.html
1383,Wang Yubo,♀,female,cn,415,3056,https://www.goratings.org/en/players/1383.html
2421,Yang Haozhe,♂,male,cn,416,3056,https://www.goratings.org/en/players/2421.html
261,Kim Yeongsam,♂,male,kr,417,3055,https://www.goratings.org/en/players/261.html
1896,Kim Kyeongeun,♀,female,kr,418,3054,https://www.goratings.org/en/players/1896.html
1287,Wang Shuang,♀,female,cn,419,3053,https://www.goratings.org/en/players/1287.html
2608,Won Kangha,♂,male,kr,420,3053,https://www.goratings.org/en/players/2608.html
2413,Kim Jooah,♀,female,kr,421,3053,https://www.goratings.org/en/players/2413.html
603,Oba Junya,♂,male,jp,422,3052,https://www.goratings.org/en/players/603.html
129,Nakano Hironari,♂,male,jp,423,3052,https://www.goratings.org/en/players/129.html
666,Lee Minjin,♀,female,kr,424,3048,https://www.goratings.org/en/players/666.html
2586,Lyu Zhengyi,♂,male,cn,425,3047,https://www.goratings.org/en/players/2586.html
1631,Park Jinyoung,♂,male,kr,426,3045,https://www.goratings.org/en/players/1631.html
2495,Zhang Xuanming,♂,male,cn,427,3044,https://www.goratings.org/en/players/2495.html
2198,Ikemoto Ryota,♂,male,jp,428,3042,https://www.goratings.org/en/players/2198.html
70,Wang Ming Wan,♂,male,jp,429,3040,https://www.goratings.org/en/players/70.html
367,Suzuki Ayumi,♀,female,jp,430,3039,https://www.goratings.org/en/players/367.html
1979,Aoki Hirotaka,♂,male,jp,431,3038,https://www.goratings.org/en/players/1979.html
2271,Xu Haizhe,♀,female,cn,432,3038,https://www.goratings.org/en/players/2271.html
235,Kataoka Satoshi,♂,male,jp,433,3037,https://www.goratings.org/en/players/235.html
205,Jiang Zhujiu,♂,male,cn,434,3034,https://www.goratings.org/en/players/205.html
1913,Niu Shite,♂,male,tw,435,3033,https://www.goratings.org/en/players/1913.html
1254,Oh Jeonga,♀,female,kr,436,3032,https://www.goratings.org/en/players/1254.html
2030,Ding Mingjun,♀,female,cn,437,3031,https://www.goratings.org/en/players/2030.html
839,Shimojima Yohei,♂,male,jp,438,3029,https://www.goratings.org/en/players/839.html
1286,Tsuneishi Takashi,♂,male,jp,439,3028,https://www.goratings.org/en/players/1286.html
285,Yamada Takuji,♂,male,jp,440,3028,https://www.goratings.org/en/players/285.html
372,Zhang Yingting,♂,male,cn,441,3025,https://www.goratings.org/en/players/372.html
1078,Horimoto Mitsunari,♂,male,jp,442,3025,https://www.goratings.org/en/players/1078.html
434,Tang Yi,♀,female,cn,443,3024,https://www.goratings.org/en/players/434.html
2362,Shigekawa Akashi,♂,male,jp,444,3024,https://www.goratings.org/en/players/2362.html
2543,Du Tianrui,♂,male,cn,445,3023,https://www.goratings.org/en/players/2543.html
10001368,Yang Gyebong,♂,male,kr,446,3021,https://www.goratings.org/en/players/kba_10001368.html
1110,Tajiri Yuto,♂,male,jp,447,3021,https://www.goratings.org/en/players/1110.html
1825,Shibano Ryunosuke,♂,male,jp,448,3020,https://www.goratings.org/en/players/1825.html
2576,Yoshida Toma,♂,male,jp,449,3020,https://www.goratings.org/en/players/2576.html
2303,Jo Bunen,♀,female,jp,450,3019,https://www.goratings.org/en/players/2303.html
61,Morita Michihiro,♂,male,jp,451,3018,https://www.goratings.org/en/players/61.html
170,Fang Tianfeng,♂,male,cn,452,3017,https://www.goratings.org/en/players/170.html
861,Furuya Yutaka,♂,male,jp,453,3016,https://www.goratings.org/en/players/861.html
2537,Hu Siyu,♂,male,cn,454,3016,https://www.goratings.org/en/players/2537.html
2426,Yanai Kazuma,♂,male,jp,455,3015,https://www.goratings.org/en/players/2426.html
256,Goto Shungo,♂,male,jp,456,3015,https://www.goratings.org/en/players/256.html
2563,Zhang Yandi,♂,male,cn,457,3014,https://www.goratings.org/en/players/2563.html
1667,Nyu Eiko,♀,female,jp,458,3014,https://www.goratings.org/en/players/1667.html
1456,Hoshiai Shiho,♀,female,jp,459,3014,https://www.goratings.org/en/players/1456.html
1583,Utsumi Koki,♂,male,jp,460,3014,https://www.goratings.org/en/players/1583.html
2593,Wen Yue,♂,male,cn,461,3013,https://www.goratings.org/en/players/2593.html
2528,Xing Hongcheng,♂,male,cn,462,3011,https://www.goratings.org/en/players/2528.html
10001372,Jeong Wonchan,♂,male,kr,463,3011,https://www.goratings.org/en/players/kba_10001372.html
162,Choi Kyubyeong,♂,male,kr,464,3009,https://www.goratings.org/en/players/162.html
838,Yata Naoki,♂,male,jp,465,3008,https://www.goratings.org/en/players/838.html
223,Yamashiro Hiroshi,♂,male,jp,466,3008,https://www.goratings.org/en/players/223.html
2068,Takei Taishin,♂,male,jp,467,3007,https://www.goratings.org/en/players/2068.html
1095,Hatanaka Hoshinobu,♂,male,jp,468,3007,https://www.goratings.org/en/players/1095.html
1966,Kato Chie,♀,female,jp,469,3006,https://www.goratings.org/en/players/1966.html
1826,Nishioka Masao,♂,male,jp,470,3006,https://www.goratings.org/en/players/1826.html
2588,Kim Sawoo,♂,male,kr,471,3006,https://www.goratings.org/en/players/2588.html
17937964,Kim Dohyup,♂,male,kr,472,3004,https://www.goratings.org/en/players/egf_17937964.html
1702,Sato Yuta,♂,male,jp,473,3002,https://www.goratings.org/en/players/1702.html
234,Park Byeongkyu,♂,male,kr,474,3000,https://www.goratings.org/en/players/234.html
1449,Fujimura Yosuke,♂,male,jp,475,3000,https://www.goratings.org/en/players/1449.html
2222,Ju Chihong,♂,male,kr,476,3000,https://www.goratings.org/en/players/2222.html
2252,Yan Ximo,♀,female,cn,477,3000,https://www.goratings.org/en/players/2252.html
2515,Lee Seungmin,♂,male,kr,478,2999,https://www.goratings.org/en/players/2515.html
1768,Yang Zixuan,♀,female,tw,479,2999,https://www.goratings.org/en/players/1768.html
2230,Park Soyul,♀,female,kr,480,2999,https://www.goratings.org/en/players/2230.html
131,Zhu Yi,♂,male,cn,481,2998,https://www.goratings.org/en/players/131.html
2419,Yanagihara Saki,♀,female,jp,482,2996,https://www.goratings.org/en/players/2419.html
2602,Kim Juhyeong,♂,male,kr,483,2996,https://www.goratings.org/en/players/2602.html
769,Iwamaru Taira,♂,male,jp,484,2995,https://www.goratings.org/en/players/769.html
1937,Yun Minjung,♂,male,kr,485,2994,https://www.goratings.org/en/players/1937.html
40,Yang Keon,♂,male,kr,486,2994,https://www.goratings.org/en/players/40.html
1159,Mine Yasuhiro,♂,male,jp,487,2994,https://www.goratings.org/en/players/1159.html
32,Michael Redmond,♂,male,jp,488,2994,https://www.goratings.org/en/players/32.html
2425,Shiga Tsukasa,♂,male,jp,489,2991,https://www.goratings.org/en/players/2425.html
990,Ko Reibun,♂,male,jp,490,2989,https://www.goratings.org/en/players/990.html
1169,Kim Miri,♀,female,kr,491,2989,https://www.goratings.org/en/players/1169.html
2148,Sakai Kentaro,♂,male,jp,492,2988,https://www.goratings.org/en/players/2148.html
1448,Bian Wenkai,♂,male,jp,493,2988,https://www.goratings.org/en/players/1448.html
1607,Watanabe Yuu,♂,male,jp,494,2987,https://www.goratings.org/en/players/1607.html
270,Sonoda Yuichi,♂,male,jp,495,2986,https://www.goratings.org/en/players/270.html
1074,Song Ronghui,♀,female,cn,496,2985,https://www.goratings.org/en/players/1074.html
2359,Goto Hajimu,♂,male,jp,497,2985,https://www.goratings.org/en/players/2359.html
10001341,Kim Sangyeong,♂,male,kr,498,2984,https://www.goratings.org/en/players/kba_10001341.html
2324,He Tianyu,♂,male,cn,499,2984,https://www.goratings.org/en/players/2324.html
1537,Kang Minhoo,♂,male,jp,500,2982,https://www.goratings.org/en/players/1537.html
181,Yokota Shigeaki,♂,male,jp,501,2979,https://www.goratings.org/en/players/181.html
345,Kim Eunseon,♀,female,kr,502,2977,https://www.goratings.org/en/players/345.html
2516,Lee Jeongeun,♀,female,kr,503,2974,https://www.goratings.org/en/players/2516.html
2610,Yoo Hajoon,♂,male,kr,504,2974,https://www.goratings.org/en/players/2610.html
8,Lee Sanghun (b),♂,male,kr,505,2974,https://www.goratings.org/en/players/8.html
870,Takei Takashi,♂,male,jp,506,2973,https://www.goratings.org/en/players/870.html
2415,Choi Seungcheol,♂,male,kr,507,2973,https://www.goratings.org/en/players/2415.html
988,Wang Xiangyun,♀,female,cn,508,2971,https://www.goratings.org/en/players/988.html
243,Awaji Shuzo,♂,male,jp,509,2971,https://www.goratings.org/en/players/243.html
1047,Cai Bihan,♀,female,cn,510,2971,https://www.goratings.org/en/players/1047.html
273,Ishida Atsushi,♂,male,jp,511,2970,https://www.goratings.org/en/players/273.html
206,Kubo Katsuaki,♂,male,jp,512,2970,https://www.goratings.org/en/players/206.html
779,Nakamura Shinya,♂,male,jp,513,2970,https://www.goratings.org/en/players/779.html
2592,Lee Jooyoung,♂,male,kr,514,2968,https://www.goratings.org/en/players/2592.html
1410,Kim Sinyoung,♀,female,kr,515,2967,https://www.goratings.org/en/players/1410.html
2432,Ye Zihan,♂,male,cn,516,2966,https://www.goratings.org/en/players/2432.html
552,Wang Yi 1960,♂,male,cn,517,2966,https://www.goratings.org/en/players/552.html
55,Matsuoka Hideki,♂,male,jp,518,2965,https://www.goratings.org/en/players/55.html
2538,Gao Kan,♂,male,cn,519,2965,https://www.goratings.org/en/players/2538.html
2199,Toyoda Hirohito,♂,male,jp,520,2965,https://www.goratings.org/en/players/2199.html
1196,Zhao Baolong,♂,male,cn,521,2964,https://www.goratings.org/en/players/1196.html
2373,Kumaki Teruya,♂,male,jp,522,2963,https://www.goratings.org/en/players/2373.html
50,Kobayashi Koichi,♂,male,jp,523,2962,https://www.goratings.org/en/players/50.html
2343,Nishimura Jin,♂,male,jp,524,2959,https://www.goratings.org/en/players/2343.html
2526,Zhang Yimiao,♂,male,cn,525,2959,https://www.goratings.org/en/players/2526.html
2249,Nakano Shoya,♂,male,jp,526,2958,https://www.goratings.org/en/players/2249.html
2458,Hamakado Hibiki,♂,male,jp,527,2957,https://www.goratings.org/en/players/2458.html
765,Suzuki Yoshimichi,♂,male,jp,528,2956,https://www.goratings.org/en/players/765.html
384,Sun Yuan,♂,male,cn,529,2956,https://www.goratings.org/en/players/384.html
1760,Huang Ziping,♀,female,cn,530,2955,https://www.goratings.org/en/players/1760.html
127,Park Shiun,♀,female,kr,531,2954,https://www.goratings.org/en/players/127.html
2424,Zhang Qin,♂,male,cn,532,2953,https://www.goratings.org/en/players/2424.html
2361,Shinoda Yuya,♂,male,jp,533,2953,https://www.goratings.org/en/players/2361.html
1827,Moro Arisa,♀,female,jp,534,2952,https://www.goratings.org/en/players/1827.html
2176,Xu Jingqi,♀,female,cn,535,2950,https://www.goratings.org/en/players/2176.html
2026,Chu Keer,♀,female,cn,536,2949,https://www.goratings.org/en/players/2026.html
2589,Mizokami Daisuke,♂,male,jp,537,2948,https://www.goratings.org/en/players/2589.html
1297,Lee Youngjoo,♀,female,kr,538,2947,https://www.goratings.org/en/players/1297.html
2517,Lee Nahyeon,♀,female,kr,539,2946,https://www.goratings.org/en/players/2517.html
2607,Kim Wondae,♂,male,kr,540,2946,https://www.goratings.org/en/players/2607.html
869,Sonoda Yasutaka,♂,male,jp,541,2945,https://www.goratings.org/en/players/869.html
250,Lee Hyeonwuk,♂,male,kr,542,2944,https://www.goratings.org/en/players/250.html
1682,Yahata Naoki,♂,male,jp,543,2943,https://www.goratings.org/en/players/1682.html
1480,Fan Hui,♂,male,cn,544,2943,https://www.goratings.org/en/players/1480.html
277,Imamura Yoshiaki,♂,male,jp,545,2943,https://www.goratings.org/en/players/277.html
20,Li Huasong,♂,male,cn,546,2943,https://www.goratings.org/en/players/20.html
1072,Cao Youyin,♀,female,cn,547,2943,https://www.goratings.org/en/players/1072.html
48,Seo Nungwuk,♂,male,kr,548,2942,https://www.goratings.org/en/players/48.html
2429,Asahiyujun,♂,male,jp,549,2942,https://www.goratings.org/en/players/2429.html
599,Kim Chanwu,♂,male,kr,550,2940,https://www.goratings.org/en/players/599.html
1464,Watanabe Kouki,♂,male,jp,551,2940,https://www.goratings.org/en/players/1464.html
2402,Ando Hinata,♂,male,jp,552,2938,https://www.goratings.org/en/players/2402.html
1204,Inoue Naoki,♂,male,jp,553,2938,https://www.goratings.org/en/players/1204.html
2273,Yue Jiayan,♀,female,cn,554,2937,https://www.goratings.org/en/players/2273.html
1778,Torii Yuta,♂,male,jp,555,2936,https://www.goratings.org/en/players/1778.html
2444,Chen Xinyang,♀,female,cn,556,2934,https://www.goratings.org/en/players/2444.html
2603,Zou Ziyang,♂,male,cn,557,2934,https://www.goratings.org/en/players/2603.html
1009,Yanagisawa Satoshi,♂,male,jp,558,2932,https://www.goratings.org/en/players/1009.html
1642,Liu Huiling,♀,female,cn,559,2931,https://www.goratings.org/en/players/1642.html
2143,Takatsu Masaaki,♂,male,jp,560,2931,https://www.goratings.org/en/players/2143.html
2305,Lee Suljoo,♀,female,kr,561,2929,https://www.goratings.org/en/players/2305.html
82,Takemiya Masaki,♂,male,jp,562,2929,https://www.goratings.org/en/players/82.html
288,Hane Yasumasa,♂,male,jp,563,2928,https://www.goratings.org/en/players/288.html
58,Kwon Hyojin (f),♀,female,kr,564,2927,https://www.goratings.org/en/players/58.html
957,Kurotaki Masanori,♂,male,jp,565,2927,https://www.goratings.org/en/players/957.html
1381,Zhang Zihan,♀,female,cn,566,2927,https://www.goratings.org/en/players/1381.html
1759,Yin Qu,♀,female,cn,567,2925,https://www.goratings.org/en/players/1759.html
2319,Zhu Feihong,♀,female,cn,569,2923,https://www.goratings.org/en/players/2319.html
286,Kobayashi Izumi,♀,female,jp,570,2923,https://www.goratings.org/en/players/286.html
2141,Terada Shuta,♂,male,jp,571,2923,https://www.goratings.org/en/players/2141.html
280,Hashimoto Yujiro,♂,male,jp,572,2923,https://www.goratings.org/en/players/280.html
1450,Park Taehee,♀,female,kr,573,2922,https://www.goratings.org/en/players/1450.html
1325,Kikkawa Hajime,♂,male,jp,574,2921,https://www.goratings.org/en/players/1325.html
2605,Lee Yoon,♀,female,kr,575,2921,https://www.goratings.org/en/players/2605.html
784,Kubo Hideo,♂,male,jp,576,2921,https://www.goratings.org/en/players/784.html
1065,Shiraishi Yuichi,♂,male,jp,577,2921,https://www.goratings.org/en/players/1065.html
196,Kim Ilhwan,♂,male,kr,578,2921,https://www.goratings.org/en/players/196.html
1001,Yamamori Tadanao,♂,male,jp,579,2920,https://www.goratings.org/en/players/1001.html
1144,Kumamoto Shusei,♂,male,jp,580,2918,https://www.goratings.org/en/players/1144.html
2370,Hoda Shota,♂,male,jp,581,2917,https://www.goratings.org/en/players/2370.html
605,An Kwanwuk,♂,male,kr,582,2917,https://www.goratings.org/en/players/605.html
2568,Lim Jiho,♂,male,kr,583,2915,https://www.goratings.org/en/players/2568.html
1059,Tahara Yasufumi,♂,male,jp,584,2913,https://www.goratings.org/en/players/1059.html
1328,Komatsu Daiki,♂,male,jp,585,2913,https://www.goratings.org/en/players/1328.html
774,Aoki Shinichi,♂,male,jp,586,2912,https://www.goratings.org/en/players/774.html
1268,Takahashi Masumi,♂,male,jp,587,2912,https://www.goratings.org/en/players/1268.html
1324,Kikuchi Masatoshi,♂,male,jp,589,2912,https://www.goratings.org/en/players/1324.html
244,Kudo Norio,♂,male,jp,590,2911,https://www.goratings.org/en/players/244.html
203,Kang Hun,♂,male,kr,591,2910,https://www.goratings.org/en/players/203.html
2518,Choi Seobi,♀,female,kr,592,2909,https://www.goratings.org/en/players/2518.html
959,Kato Yuki (m),♂,male,jp,593,2908,https://www.goratings.org/en/players/959.html
2172,Zhang Mengyao,♀,female,cn,594,2907,https://www.goratings.org/en/players/2172.html
793,Araki Issei,♂,male,jp,595,2907,https://www.goratings.org/en/players/793.html
2569,Choi Minseo (f),♀,female,kr,596,2906,https://www.goratings.org/en/players/2569.html
102,Yun Hyunseok,♂,male,kr,597,2905,https://www.goratings.org/en/players/102.html
508,Lu Jia,♀,female,cn,598,2903,https://www.goratings.org/en/players/508.html
770,Nakao Jungo,♂,male,jp,599,2902,https://www.goratings.org/en/players/770.html
2197,Mori Chisaki,♀,female,jp,600,2901,https://www.goratings.org/en/players/2197.html
1003,Okuda Aya,♀,female,jp,601,2899,https://www.goratings.org/en/players/1003.html
1872,Kang Jisoo,♀,female,kr,602,2895,https://www.goratings.org/en/players/1872.html
2398,Gui Shiyun,♀,female,cn,603,2893,https://www.goratings.org/en/players/2398.html
985,Ando Kazushige,♂,male,jp,604,2890,https://www.goratings.org/en/players/985.html
81,Wang Jianhong,♂,male,cn,605,2889,https://www.goratings.org/en/players/81.html
298,Park Seungmun,♂,male,kr,606,2887,https://www.goratings.org/en/players/298.html
1064,Kurotaki Masaki,♂,male,jp,607,2886,https://www.goratings.org/en/players/1064.html
2121,Lu Yuhua,♀,female,tw,608,2884,https://www.goratings.org/en/players/2121.html
1824,Sakai Takashi,♂,male,jp,609,2883,https://www.goratings.org/en/players/1824.html
158,Otake Hideo,♂,male,jp,610,2883,https://www.goratings.org/en/players/158.html
2461,Otani Kensuke,♂,male,jp,612,2882,https://www.goratings.org/en/players/2461.html
2460,Kim Minji,♀,female,kr,613,2882,https://www.goratings.org/en/players/2460.html
195,Kim Soojang,♂,male,kr,614,2880,https://www.goratings.org/en/players/195.html
350,Kim Chongsu,♂,male,kr,615,2879,https://www.goratings.org/en/players/350.html
2326,Nakahama Konosuke,♂,male,jp,616,2878,https://www.goratings.org/en/players/2326.html
1002,Kim Byeongjun,♂,male,jp,617,2878,https://www.goratings.org/en/players/1002.html
363,Omori Yasushi,♂,male,jp,618,2877,https://www.goratings.org/en/players/363.html
2161,Chen Manqi,♀,female,cn,619,2877,https://www.goratings.org/en/players/2161.html
1017,Mitsunaga Junzo,♂,male,jp,620,2876,https://www.goratings.org/en/players/1017.html
341,Izumitani Hideo,♂,male,jp,621,2874,https://www.goratings.org/en/players/341.html
000531,Seki Ryosuke,♂,male,jp,622,2872,https://www.goratings.org/en/players/nihon_kiin_000531.html
2390,Ma Changhao,♂,male,cn,623,2872,https://www.goratings.org/en/players/2390.html
2150,Mao Yanxin,♀,female,cn,624,2870,https://www.goratings.org/en/players/2150.html
923,Ishigure Ikuro,♂,male,jp,625,2869,https://www.goratings.org/en/players/923.html
001377,邱启航,♂,male,cn,626,2869,https://www.goratings.org/en/players/cwa_CWA001377.html
2451,Ye Zimeng,♀,female,cn,627,2869,https://www.goratings.org/en/players/2451.html
911,Arakaki Shun,♂,male,jp,628,2869,https://www.goratings.org/en/players/911.html
1876,Andrii Kravets,♂,male,gf,629,2867,https://www.goratings.org/en/players/1876.html
618,Oh Kyuchul,♂,male,kr,630,2867,https://www.goratings.org/en/players/618.html
188,Huang Meng Cheng,♂,male,jp,631,2865,https://www.goratings.org/en/players/188.html
2318,Liu Yanchang,♀,female,cn,632,2864,https://www.goratings.org/en/players/2318.html
1586,Lee Yujin,♀,female,kr,633,2864,https://www.goratings.org/en/players/1586.html
2317,Jia Xinyi,♀,female,cn,634,2863,https://www.goratings.org/en/players/2317.html
887,Mizuma Toshifumi,♂,male,jp,635,2863,https://www.goratings.org/en/players/887.html
351,Yashiro Kumiko,♀,female,jp,636,2862,https://www.goratings.org/en/players/351.html
2466,Zhao Chongheng,♀,female,cn,637,2861,https://www.goratings.org/en/players/2466.html
1018,Tajima Shingo,♂,male,jp,638,2860,https://www.goratings.org/en/players/1018.html
892,Koyama Terumi,♀,female,jp,639,2858,https://www.goratings.org/en/players/892.html
