ID,EventID,Round,Number,Player1ID,Score1,Walkover1,Player2ID,Score2,Walkover2,WinnerID,Unfinished,OnBreak,Status,WorldSnookerID,LiveUrl,DetailsUrl,PointsDropped,ShowCommonNote,Estimated,Type,TableNo,VideoURL,InitDate,ModDate,StartDate,EndDate,ScheduledDate,FrameScores,Sessions,Note,ExtendedNote,HeldOver,StatsURL,EventName,EventStartDate,EventEndDate,Season
10182798,2758,3,12,68,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 14:01:24,,,2026-06-16 18:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182799,2758,3,13,2470,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 14:01:24,,,2026-06-16 18:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182800,2758,3,14,120,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 14:01:24,,,2026-06-16 18:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182801,2758,3,15,19,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 14:01:24,,,2026-06-16 18:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182802,2758,3,16,2286,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 14:01:56,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182803,2758,3,17,62,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 14:01:24,,,2026-06-16 18:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182804,2758,3,18,22,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182805,2758,3,19,2286,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 14:01:56,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182806,2758,3,20,1407,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182807,2758,3,21,8,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182808,2758,3,22,2066,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182809,2758,3,23,1981,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182810,2758,3,24,2611,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182811,2758,3,25,1261,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182812,2758,3,26,89,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182813,2758,3,27,1417,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182814,2758,3,28,1383,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182815,2758,3,29,93,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182816,2758,3,30,9,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182817,2758,3,31,2758,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182818,2758,3,32,998,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:39:36,2026-05-29 13:59:07,,,2026-06-17 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182915,2758,7,1,24,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182916,2758,7,2,2498,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:03:35,,,2026-06-18 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182917,2758,7,3,1044,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182918,2758,7,4,81,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:03:35,,,2026-06-18 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182919,2758,7,5,30,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:03:35,,,2026-06-18 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182920,2758,7,6,202,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182921,2758,7,7,118,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:03:35,,,2026-06-18 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182922,2758,7,8,1,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182923,2758,7,9,946,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182924,2758,7,10,90,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:03:35,,,2026-06-18 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182925,2758,7,11,16,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182926,2758,7,12,608,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:03:35,,,2026-06-18 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182927,2758,7,13,546,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:03:35,,,2026-06-18 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182928,2758,7,14,224,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182929,2758,7,15,666,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:04:43,,,2026-06-18 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182930,2758,7,16,154,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182931,2758,7,17,12,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182932,2758,7,18,1108,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:04:43,,,2026-06-18 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182933,2758,7,19,1982,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182934,2758,7,20,217,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:04:43,,,2026-06-18 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182935,2758,7,21,158,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:04:43,,,2026-06-18 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182936,2758,7,22,39,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182937,2758,7,23,1038,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:04:43,,,2026-06-18 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182938,2758,7,24,237,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182939,2758,7,25,97,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182940,2758,7,26,1257,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:04:43,,,2026-06-18 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182941,2758,7,27,17,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182942,2758,7,28,906,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:04:43,,,2026-06-18 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182943,2758,7,29,85,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:03:35,,,2026-06-18 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182944,2758,7,30,5,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182945,2758,7,31,2,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:04:43,,,2026-06-18 15:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10182946,2758,7,32,2469,0,FALSE,376,0,FALSE,0,FALSE,FALSE,0,0,"","",FALSE,FALSE,FALSE,1,0,,2026-05-29 12:42:02,2026-05-29 14:06:19,,,,,,"","",TRUE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210081,2758,1,1,448,0,FALSE,2628,0,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/6f66ba53-2b68-4aa3-b29d-77173454eedc,https://www.wst.tv/match-centre/6f66ba53-2b68-4aa3-b29d-77173454eedc,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:32:47,2026-06-15 08:59:27,2026-06-15 08:59:27,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210803,2758,1,1,448,5,FALSE,2628,3,FALSE,448,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/6f66ba53-2b68-4aa3-b29d-77173454eedc,https://www.wst.tv/match-centre/6f66ba53-2b68-4aa3-b29d-77173454eedc,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:32:47,2026-06-15 12:36:35,2026-06-15 08:59:27,2026-06-15 12:36:34,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210082,2758,1,2,3528,0,FALSE,1465,0,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/185ca4e8-c4b1-4f29-b75b-9c79af1fa29e,https://www.wst.tv/match-centre/185ca4e8-c4b1-4f29-b75b-9c79af1fa29e,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:32:47,2026-06-15 08:59:27,2026-06-15 08:59:27,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210804,2758,1,2,3528,5,FALSE,1465,3,FALSE,3528,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/185ca4e8-c4b1-4f29-b75b-9c79af1fa29e,https://www.wst.tv/match-centre/185ca4e8-c4b1-4f29-b75b-9c79af1fa29e,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:32:47,2026-06-15 12:36:35,2026-06-15 08:59:27,2026-06-15 12:36:34,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210083,2758,2,1,2439,0,FALSE,3461,0,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/3f8c5f40-8167-4040-814e-cb7a92e4bb60,https://www.wst.tv/match-centre/3f8c5f40-8167-4040-814e-cb7a92e4bb60,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 09:00:11,2026-06-15 09:00:09,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210805,2758,2,1,2439,1,FALSE,3461,5,FALSE,3461,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/3f8c5f40-8167-4040-814e-cb7a92e4bb60,https://www.wst.tv/match-centre/3f8c5f40-8167-4040-814e-cb7a92e4bb60,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 09:00:09,2026-06-15 09:00:09,2026-06-15 11:58:37,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210084,2758,2,2,45,0,FALSE,2634,0,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/186d4b8d-b882-4e69-bdf2-58050857ed93,https://www.wst.tv/match-centre/186d4b8d-b882-4e69-bdf2-58050857ed93,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 09:00:11,2026-06-15 09:00:09,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210806,2758,2,2,45,4,FALSE,2634,4,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/186d4b8d-b882-4e69-bdf2-58050857ed93,https://www.wst.tv/match-centre/186d4b8d-b882-4e69-bdf2-58050857ed93,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 12:37:31,2026-06-15 09:00:09,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210085,2758,2,3,58,0,FALSE,131,0,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/d0abc1d6-2e05-4155-a6c8-e47915d87522,https://www.wst.tv/match-centre/d0abc1d6-2e05-4155-a6c8-e47915d87522,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 09:00:11,2026-06-15 09:00:09,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210807,2758,2,3,58,3,FALSE,131,4,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/d0abc1d6-2e05-4155-a6c8-e47915d87522,https://www.wst.tv/match-centre/d0abc1d6-2e05-4155-a6c8-e47915d87522,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 12:37:31,2026-06-15 09:00:09,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210086,2758,2,4,605,0,FALSE,2533,0,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/1143867a-2a99-424e-955e-0d7afb0a3040,https://www.wst.tv/match-centre/1143867a-2a99-424e-955e-0d7afb0a3040,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 09:00:11,2026-06-15 09:00:09,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210808,2758,2,4,605,5,FALSE,2533,0,FALSE,605,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/1143867a-2a99-424e-955e-0d7afb0a3040,https://www.wst.tv/match-centre/1143867a-2a99-424e-955e-0d7afb0a3040,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 09:00:09,2026-06-15 09:00:09,2026-06-15 11:28:50,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210087,2758,2,5,2317,0,FALSE,3832,0,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/6c1fb9d3-a1cd-40b2-b9dc-d7114771c9e1,https://www.wst.tv/match-centre/6c1fb9d3-a1cd-40b2-b9dc-d7114771c9e1,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 09:00:11,2026-06-15 09:00:09,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210809,2758,2,5,2317,1,FALSE,3832,5,FALSE,3832,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/6c1fb9d3-a1cd-40b2-b9dc-d7114771c9e1,https://www.wst.tv/match-centre/6c1fb9d3-a1cd-40b2-b9dc-d7114771c9e1,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 12:37:31,2026-06-15 09:00:09,2026-06-15 12:37:30,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210088,2758,2,6,2888,0,FALSE,4199,0,FALSE,0,TRUE,FALSE,1,0,https://www.wst.tv/match-centre/e495569e-b996-4791-9e41-3601e4001cec,https://www.wst.tv/match-centre/e495569e-b996-4791-9e41-3601e4001cec,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 09:00:11,2026-06-15 09:00:09,,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210810,2758,2,6,2888,5,FALSE,4199,2,FALSE,2888,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/e495569e-b996-4791-9e41-3601e4001cec,https://www.wst.tv/match-centre/e495569e-b996-4791-9e41-3601e4001cec,FALSE,TRUE,FALSE,1,0,,2026-05-29 12:37:05,2026-06-15 12:37:31,2026-06-15 09:00:09,2026-06-15 12:37:30,2026-06-15 09:00:00,,,"","",FALSE,,Wuhan Open Qualifiers,2026-06-15,2026-06-18,2026
10210001,2759,1,1,1231,0,TRUE,4715,0,FALSE,1231,FALSE,FALSE,3,0,"","",FALSE,FALSE,FALSE,1,0,"",2026-05-28T21:21:53Z,2026-06-05T15:29:31Z,2026-06-05T15:29:31Z,2026-06-05T15:29:31Z,2026-06-11T08:30:00Z,"","","","",FALSE,"",China Open Qualifiers,2026-06-10,2026-06-14,2026
10210009,2759,1,9,680,3,FALSE,2049,6,FALSE,2049,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/98888cc0-2418-4a5f-889d-e1003a445482,https://www.wst.tv/match-centre/98888cc0-2418-4a5f-889d-e1003a445482,FALSE,TRUE,FALSE,1,0,"",2026-05-28T21:21:53Z,2026-06-10T08:27:51Z,2026-06-10T08:27:51Z,2026-06-10T12:51:38Z,2026-06-10T08:30:00Z,"","","","",FALSE,"",China Open Qualifiers,2026-06-10,2026-06-14,2026
10210010,2759,1,10,2767,4,FALSE,106,6,FALSE,106,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/d7225ec6-2e11-40be-a22e-6a4f670f3dbf,https://www.wst.tv/match-centre/d7225ec6-2e11-40be-a22e-6a4f670f3dbf,FALSE,TRUE,FALSE,1,0,"",2026-05-28T21:21:53Z,2026-06-10T08:27:51Z,2026-06-10T08:27:51Z,2026-06-10T13:02:57Z,2026-06-10T08:30:00Z,"","","","",FALSE,"",China Open Qualifiers,2026-06-10,2026-06-14,2026
10210011,2759,1,11,146,6,FALSE,2895,3,FALSE,146,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/c55f45b5-f4e5-4162-858b-c571a09a12c7,https://www.wst.tv/match-centre/c55f45b5-f4e5-4162-858b-c571a09a12c7,FALSE,TRUE,FALSE,1,0,"",2026-05-28T21:21:53Z,2026-06-10T08:27:51Z,2026-06-10T08:27:51Z,2026-06-10T12:19:49Z,2026-06-10T08:30:00Z,"","","","",FALSE,"",China Open Qualifiers,2026-06-10,2026-06-14,2026
10210012,2759,1,12,3534,5,FALSE,2634,6,FALSE,2634,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/6a2676ae-ef16-4333-a7e4-d0063153d9b1,https://www.wst.tv/match-centre/6a2676ae-ef16-4333-a7e4-d0063153d9b1,FALSE,TRUE,TRUE,1,0,"",2026-05-28T21:21:53Z,2026-06-10T08:27:51Z,2026-06-10T08:27:51Z,2026-06-10T22:08:57Z,2026-06-10T20:30:00Z,"","","","",FALSE,"",China Open Qualifiers,2026-06-10,2026-06-14,2026
10210013,2759,1,13,2754,6,FALSE,1323,4,FALSE,2754,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/0a146522-f4d3-41ab-bf86-af25b3f9dcce,https://www.wst.tv/match-centre/0a146522-f4d3-41ab-bf86-af25b3f9dcce,FALSE,TRUE,FALSE,1,0,"",2026-05-28T21:21:53Z,2026-06-10T08:27:51Z,2026-06-10T08:27:51Z,2026-06-10T12:57:00Z,2026-06-10T08:30:00Z,"","","","",FALSE,"",China Open Qualifiers,2026-06-10,2026-06-14,2026
10210014,2759,1,14,1835,6,FALSE,26,2,FALSE,1835,FALSE,FALSE,3,0,https://www.wst.tv/match-centre/86bea6ff-d76e-4acc-a53a-672210b15bf6,https://www.wst.tv/match-centre/86bea6ff-d76e-4acc-a53a-672210b15bf6,FALSE,TRUE,FALSE,1,0,"",2026-05-28T21:21:53Z,2026-06-10T08:27:51Z,2026-06-10T08:27:51Z,2026-06-10T12:31:34Z,2026-06-10T08:30:00Z,"","","","",FALSE,"",China Open Qualifiers,2026-06-10,2026-06-14,2026
